GUT_GENOME141191_60_34	gi|331089069|ref|ZP_08337973.1|	28.989	376	2.12e-50	166	97
GUT_GENOME141191_60_34	gi|160944040|ref|ZP_02091270.1|	32.599	227	6.06e-48	155	65
GUT_GENOME141191_60_34	gi|134299090|ref|YP_001112586.1|	32.267	344	3.29e-46	154	96
GUT_GENOME141191_60_34	gi|126660098|ref|ZP_01731218.1|	29.825	342	1.44e-45	152	93
GUT_GENOME141191_60_34	gi|119511289|ref|ZP_01630404.1|	27.746	346	3.56e-45	151	94
GUT_GENOME141191_60_34	gi|119509703|ref|ZP_01628848.1|	27.920	351	1.61e-43	147	94
GUT_GENOME141191_60_34	gi|220934786|ref|YP_002513685.1|	30.240	334	2.73e-43	147	94
GUT_GENOME141191_60_34	gi|210634695|ref|ZP_03298223.1|	28.909	339	3.41e-43	148	97
GUT_GENOME141191_60_34	gi|332653877|ref|ZP_08419621.1|	30.303	363	2.01e-42	145	96
GUT_GENOME141191_60_34	gi|194337212|ref|YP_002019006.1|	28.412	359	3.28e-42	143	96
GUT_GENOME141191_60_34	gi|167758195|ref|ZP_02430322.1|	32.526	289	4.04e-42	142	81
GUT_GENOME141191_60_34	gi|126659397|ref|ZP_01730532.1|	28.402	338	6.37e-42	142	91
GUT_GENOME141191_60_34	gi|313113756|ref|ZP_07799330.1|	30.548	347	1.31e-41	143	94
GUT_GENOME141191_60_34	gi|161789197|ref|YP_001595703.1|	31.818	330	1.72e-41	143	92
GUT_GENOME141191_60_34	gi|332707562|ref|ZP_08427598.1|	28.205	351	4.47e-41	140	94
GUT_GENOME141191_60_34	gi|253574968|ref|ZP_04852307.1|	33.798	287	1.15e-40	139	82
GUT_GENOME141191_60_34	gi|120599269|ref|YP_963843.1|	30.448	335	1.70e-40	140	93
GUT_GENOME141191_60_34	gi|186684985|ref|YP_001868181.1|	27.457	346	3.06e-40	138	94
GUT_GENOME141191_60_34	gi|332655364|ref|ZP_08421103.1|	27.796	313	6.22e-40	137	89
GUT_GENOME141191_60_34	gi|291621968|emb|CAX65001.1|	30.267	337	5.13e-39	136	94
GUT_GENOME141191_60_34	gi|332534155|ref|ZP_08410003.1|	29.341	334	7.27e-39	136	94
GUT_GENOME141191_60_34	gi|17230989|ref|NP_487537.1|	28.613	346	1.05e-38	134	94
GUT_GENOME141191_60_34	gi|332533803|ref|ZP_08409659.1|	28.783	337	6.14e-38	133	94
GUT_GENOME141191_60_34	gi|350574651|ref|ZP_08942908.1|	28.443	334	7.93e-38	133	90
GUT_GENOME141191_60_34	gi|345893474|ref|ZP_08844272.1|	34.409	279	1.03e-37	131	77
GUT_GENOME141191_60_34	gi|266622220|ref|ZP_06115155.1|	25.352	355	1.11e-37	132	91
GUT_GENOME141191_60_34	gi|119356297|ref|YP_910941.1|	28.329	353	2.20e-37	130	94
GUT_GENOME141191_60_34	gi|153815102|ref|ZP_01967770.1|	25.070	355	7.71e-37	130	91
GUT_GENOME141191_60_34	gi|146277368|ref|YP_001167527.1|	30.199	351	1.17e-36	129	96
GUT_GENOME141191_60_34	gi|194335165|ref|YP_002019731.1|	29.607	331	6.05e-35	124	93
GUT_GENOME141191_60_34	gi|153810696|ref|ZP_01963364.1|	25.970	335	6.24e-35	124	90
GUT_GENOME141191_60_34	gi|113474819|ref|YP_720880.1|	27.723	303	8.02e-35	122	80
GUT_GENOME141191_60_34	gi|344343882|ref|ZP_08774748.1|	28.743	334	1.08e-34	123	94
GUT_GENOME141191_60_34	gi|312115534|ref|YP_004013130.1|	26.966	356	5.76e-34	121	95
GUT_GENOME141191_60_34	gi|332666264|ref|YP_004449052.1|	27.964	329	1.32e-33	120	93
GUT_GENOME141191_60_34	gi|160938970|ref|ZP_02086321.1|	28.955	335	6.53e-33	118	95
GUT_GENOME141191_60_34	gi|347538767|ref|YP_004846191.1|	28.723	282	8.11e-33	118	73
GUT_GENOME141191_60_34	gi|150390313|ref|YP_001320362.1|	27.972	286	1.56e-32	117	76
GUT_GENOME141191_60_34	gi|338999650|ref|ZP_08638292.1|	27.954	347	1.99e-32	117	96
GUT_GENOME141191_60_34	gi|312962032|ref|ZP_07776529.1|	28.016	257	3.34e-32	116	66
GUT_GENOME141191_60_34	gi|257093900|ref|YP_003167541.1|	32.114	246	3.59e-32	117	64
GUT_GENOME141191_60_34	gi|158333546|ref|YP_001514718.1|	28.169	284	2.48e-31	112	76
GUT_GENOME141191_60_34	gi|258517326|ref|YP_003193548.1|	25.797	345	6.12e-31	113	94
GUT_GENOME141191_60_34	gi|319764254|ref|YP_004128191.1|	27.817	284	1.18e-30	112	74
GUT_GENOME141191_60_34	gi|218295563|ref|ZP_03496376.1|	34.375	288	1.38e-30	111	80
GUT_GENOME141191_60_34	gi|291612675|ref|YP_003522832.1|	28.772	285	2.69e-30	113	74
GUT_GENOME141191_60_34	gi|225163615|ref|ZP_03725922.1|	26.801	347	4.90e-30	110	94
GUT_GENOME141191_60_34	gi|41179367|ref|NP_958675.1|	27.928	333	5.33e-30	110	95
GUT_GENOME141191_60_34	gi|340788559|ref|YP_004754024.1|	27.719	285	9.94e-30	111	74
GUT_GENOME141191_60_34	gi|291561321|emb|CBL40120.1|	26.344	372	1.93e-29	110	93
GUT_GENOME141191_60_34	gi|325279507|ref|YP_004252049.1|	29.368	269	2.20e-28	107	75
GUT_GENOME141191_60_34	gi|126090247|ref|YP_001041702.1|	28.030	264	4.86e-28	106	65
GUT_GENOME141191_60_34	gi|332654472|ref|ZP_08420215.1|	31.724	290	1.76e-27	104	79
GUT_GENOME141191_60_34	gi|218961492|ref|YP_001741267.1|	26.471	272	4.73e-27	102	76
GUT_GENOME141191_60_34	gi|42527768|ref|NP_972866.1|	29.304	273	1.54e-26	100	77
GUT_GENOME141191_60_34	gi|257439360|ref|ZP_05615115.1|	29.066	289	1.57e-26	102	76
GUT_GENOME141191_60_34	gi|313147618|ref|ZP_07809811.1|	26.786	336	1.89e-26	100	93
GUT_GENOME141191_60_34	gi|83310593|ref|YP_420857.1|	27.273	286	2.55e-26	102	74
GUT_GENOME141191_60_34	gi|171058937|ref|YP_001791286.1|	31.718	227	3.51e-26	100	64
GUT_GENOME141191_60_34	gi|148359926|ref|YP_001251133.1|	27.365	296	6.17e-26	100	75
GUT_GENOME141191_60_34	gi|299067086|emb|CBJ38282.1|	25.965	285	7.11e-26	99.8	74
GUT_GENOME141191_60_34	gi|78189651|ref|YP_379989.1|	27.957	279	2.56e-25	97.4	78
GUT_GENOME141191_60_34	gi|291614412|ref|YP_003524569.1|	27.547	265	7.51e-25	95.9	71
GUT_GENOME141191_60_34	gi|83309559|ref|YP_419823.1|	26.573	286	1.71e-24	96.7	74
GUT_GENOME141191_60_34	gi|297374652|emb|CBL42939.1|	26.298	289	1.75e-24	97.1	75
GUT_GENOME141191_60_34	gi|160888221|ref|ZP_02069224.1|	27.626	257	1.89e-24	96.3	64
GUT_GENOME141191_60_34	gi|154504579|ref|ZP_02041317.1|	33.333	159	2.62e-23	87.8	45
GUT_GENOME141191_60_34	gi|257094650|ref|YP_003168291.1|	29.000	300	8.49e-23	90.5	85
GUT_GENOME141191_60_34	gi|167754333|ref|ZP_02426460.1|	26.937	271	1.85e-22	90.1	75
GUT_GENOME141191_60_34	gi|355363092|gb|EHG10842.1|	26.820	261	2.21e-22	89.4	74
GUT_GENOME141191_60_34	gi|291546485|emb|CBL19593.1|	24.924	329	3.57e-22	89.0	88
GUT_GENOME141191_60_34	gi|341642641|gb|EGS66984.1|	24.172	302	4.28e-22	88.2	85
GUT_GENOME141191_60_34	gi|257440840|ref|ZP_05616595.1|	28.529	340	4.64e-22	89.4	93
GUT_GENOME141191_60_34	gi|350551816|ref|ZP_08921027.1|	25.466	322	4.97e-22	89.7	78
GUT_GENOME141191_60_34	gi|348026361|ref|YP_004766166.1|	23.750	320	5.91e-22	87.8	87
GUT_GENOME141191_60_34	gi|291513637|emb|CBK62847.1|	28.788	264	7.48e-22	87.8	75
GUT_GENOME141191_60_34	gi|27311204|ref|NP_758929.1|	30.038	263	9.80e-22	87.0	73
GUT_GENOME141191_60_34	gi|308273696|emb|CBX30298.1|	24.351	308	2.78e-21	87.4	78
GUT_GENOME141191_60_34	gi|187929429|ref|YP_001899916.1|	24.915	293	4.54e-21	85.9	76
GUT_GENOME141191_60_34	gi|323486088|ref|ZP_08091419.1|	22.286	350	6.16e-21	85.5	94
GUT_GENOME141191_60_34	gi|150007547|ref|YP_001302290.1|	27.660	235	3.62e-20	84.0	65
GUT_GENOME141191_60_34	gi|71065017|ref|YP_263744.1|	27.511	229	5.35e-20	82.8	65
GUT_GENOME141191_60_34	gi|189463015|ref|ZP_03011800.1|	27.826	230	6.24e-20	83.2	65
GUT_GENOME141191_60_34	gi|238027140|ref|YP_002911371.1|	23.860	285	8.50e-20	82.8	74
GUT_GENOME141191_60_34	gi|167759158|ref|ZP_02431285.1|	39.655	116	1.05e-19	82.4	33
GUT_GENOME141191_60_34	gi|189425132|ref|YP_001952309.1|	26.885	305	1.08e-19	82.0	76
GUT_GENOME141191_60_34	gi|345871758|ref|ZP_08823701.1|	24.561	285	1.31e-19	81.3	79
GUT_GENOME141191_60_34	gi|167763773|ref|ZP_02435900.1|	31.535	241	3.86e-19	80.5	62
GUT_GENOME141191_60_34	gi|336413450|ref|ZP_08593802.1|	27.835	291	4.01e-19	80.5	81
GUT_GENOME141191_60_34	gi|294674266|ref|YP_003574882.1|	25.085	295	5.10e-19	80.1	74
GUT_GENOME141191_60_34	gi|167841733|ref|ZP_02468417.1|	25.197	254	1.14e-18	78.6	65
GUT_GENOME141191_60_34	gi|225419931|ref|ZP_03762234.1|	25.071	351	1.94e-18	78.2	94
GUT_GENOME141191_60_34	gi|194337359|ref|YP_002019153.1|	26.692	266	2.21e-18	77.8	75
GUT_GENOME141191_60_34	gi|90580666|ref|ZP_01236470.1|	25.954	262	3.27e-18	77.8	65
GUT_GENOME141191_60_34	gi|160932588|ref|ZP_02079978.1|	33.523	176	5.46e-18	77.0	50
GUT_GENOME141191_60_34	gi|298385378|ref|ZP_06994936.1|	24.498	249	1.41e-17	76.3	70
GUT_GENOME141191_60_34	gi|189460481|ref|ZP_03009266.1|	24.896	241	2.90e-17	74.3	68
GUT_GENOME141191_60_34	gi|323485235|ref|ZP_08090585.1|	24.551	334	2.91e-17	74.7	86
GUT_GENOME141191_60_34	gi|261880961|ref|ZP_06007388.1|	26.471	272	5.95e-17	73.9	76
GUT_GENOME141191_60_34	gi|254523226|ref|ZP_05135281.1|	25.283	265	4.34e-16	71.6	65
GUT_GENOME141191_60_34	gi|294778518|ref|ZP_06743941.1|	26.087	230	1.13e-14	67.0	65
GUT_GENOME141191_60_34	gi|238909111|ref|YP_002939578.1|	27.976	168	8.32e-14	64.3	39
GUT_GENOME141191_60_34	gi|345883525|ref|ZP_08834966.1|	24.336	226	4.62e-13	62.4	64
GUT_GENOME141191_60_34	gi|331088842|ref|ZP_08337752.1|	24.038	312	1.86e-12	60.5	74
GUT_GENOME141191_60_34	gi|265750836|ref|ZP_06086899.1|	25.234	214	7.54e-12	58.5	61
GUT_GENOME141191_60_34	gi|344341810|ref|ZP_08772725.1|	26.761	213	9.27e-12	57.4	56
GUT_GENOME141191_60_34	gi|355625064|ref|ZP_09048006.1|	25.455	110	2.77e-11	56.6	32
GUT_GENOME141191_60_34	gi|283796807|ref|ZP_06345960.1|	28.058	139	1.44e-10	54.3	37
GUT_GENOME141191_60_34	gi|160885942|ref|ZP_02066945.1|	20.846	331	3.42e-10	53.5	84
GUT_GENOME141191_60_34	gi|317498222|ref|ZP_07956521.1|	23.045	243	4.90e-10	52.4	65
GUT_GENOME141191_60_34	gi|301163046|emb|CBW22594.1|	25.943	212	4.95e-10	52.8	49
GUT_GENOME141191_60_34	gi|298387225|ref|ZP_06996778.1|	22.105	380	2.19e-09	50.8	96
GUT_GENOME141191_60_34	gi|154502436|ref|ZP_02039496.1|	20.440	318	4.48e-09	49.7	85
GUT_GENOME141191_60_34	gi|237710620|ref|ZP_04541101.1|	27.119	118	1.14e-08	48.1	34
GUT_GENOME141191_60_34	gi|293369862|ref|ZP_06616435.1|	21.762	193	1.15e-08	48.5	46
GUT_GENOME141191_60_34	gi|299145828|ref|ZP_07038896.1|	21.477	298	2.11e-08	47.8	72
