GUT_GENOME141191_103	4685	5626	103_6
GUT_GENOME141191_103	5819	6016	103_7
GUT_GENOME141191_103	6093	6590	103_8
GUT_GENOME141191_103	6590	7381	103_9
GUT_GENOME141191_103	7398	9218	103_10
GUT_GENOME141191_103	9420	10607	103_11
GUT_GENOME141191_103	10878	12068	103_12
GUT_GENOME141191_103	12883	13833	103_13
GUT_GENOME141191_103	14974	15375	103_14
GUT_GENOME141191_104	2	226	104_1
GUT_GENOME141191_104	457	1719	104_2
GUT_GENOME141191_104	1979	2608	104_3
GUT_GENOME141191_104	2627	3181	104_4
GUT_GENOME141191_104	3298	4185	104_5
GUT_GENOME141191_104	4295	4480	104_6
GUT_GENOME141191_104	4537	5559	104_7
GUT_GENOME141191_104	6169	7089	104_8
GUT_GENOME141191_104	7220	7828	104_9
GUT_GENOME141191_104	7853	8761	104_10
GUT_GENOME141191_104	8698	9756	104_11
GUT_GENOME141191_104	9895	10851	104_12
GUT_GENOME141191_104	10955	11320	104_13
GUT_GENOME141191_105	289	1710	105_1
GUT_GENOME141191_105	1738	2646	105_2
GUT_GENOME141191_105	2658	3617	105_3
GUT_GENOME141191_105	3777	3938	105_4
GUT_GENOME141191_106	259	2910	106_1
GUT_GENOME141191_107	2	178	107_1
GUT_GENOME141191_107	325	1446	107_2
GUT_GENOME141191_107	1884	2288	107_3
GUT_GENOME141191_107	2462	3469	107_4
GUT_GENOME141191_107	3750	3971	107_5
GUT_GENOME141191_107	3937	4998	107_6
GUT_GENOME141191_107	5144	6172	107_7
GUT_GENOME141191_107	6346	7074	107_8
GUT_GENOME141191_107	7071	7178	107_9
GUT_GENOME141191_108	246	431	108_1
GUT_GENOME141191_108	445	2985	108_2
GUT_GENOME141191_108	2966	3181	108_3
GUT_GENOME141191_109	2	610	109_1
GUT_GENOME141191_109	626	1960	109_2
GUT_GENOME141191_109	1967	3010	109_3
GUT_GENOME141191_109	3016	4905	109_4
GUT_GENOME141191_109	4918	5253	109_5
GUT_GENOME141191_109	5394	7640	109_6
GUT_GENOME141191_11	99	1022	11_1
GUT_GENOME141191_11	1166	1813	11_2
GUT_GENOME141191_11	1931	2884	11_3
GUT_GENOME141191_11	3265	3888	11_4
GUT_GENOME141191_11	4722	4943	11_5
GUT_GENOME141191_11	4970	6454	11_6
GUT_GENOME141191_11	6808	7257	11_7
GUT_GENOME141191_11	7349	7453	11_8
GUT_GENOME141191_11	7482	7808	11_9
GUT_GENOME141191_11	8122	8274	11_10
GUT_GENOME141191_11	8453	8557	11_11
GUT_GENOME141191_11	9560	11095	11_12
GUT_GENOME141191_11	11200	11718	11_13
GUT_GENOME141191_11	11738	12208	11_14
GUT_GENOME141191_11	12552	12938	11_15
GUT_GENOME141191_11	13085	14452	11_16
GUT_GENOME141191_11	14466	15686	11_17
GUT_GENOME141191_11	16292	17488	11_18
GUT_GENOME141191_11	17877	18110	11_19
GUT_GENOME141191_110	1	474	110_1
GUT_GENOME141191_110	496	849	110_2
GUT_GENOME141191_110	860	1051	110_3
GUT_GENOME141191_110	1035	1610	110_4
GUT_GENOME141191_110	1625	1879	110_5
GUT_GENOME141191_111	1	2019	111_1
GUT_GENOME141191_111	2381	3370	111_2
GUT_GENOME141191_112	3	491	112_1
GUT_GENOME141191_112	1270	1518	112_2
GUT_GENOME141191_112	1522	1728	112_3
GUT_GENOME141191_113	2	307	113_1
GUT_GENOME141191_113	320	727	113_2
GUT_GENOME141191_113	724	1113	113_3
GUT_GENOME141191_113	1110	1574	113_4
GUT_GENOME141191_113	1579	1671	113_5
GUT_GENOME141191_114	65	481	114_1
GUT_GENOME141191_114	519	1322	114_2
GUT_GENOME141191_114	1312	1761	114_3
GUT_GENOME141191_114	2023	2367	114_4
GUT_GENOME141191_114	2379	3305	114_5
GUT_GENOME141191_114	3363	4100	114_6
GUT_GENOME141191_114	4111	4899	114_7
GUT_GENOME141191_114	4968	5987	114_8
GUT_GENOME141191_115	174	800	115_1
GUT_GENOME141191_115	814	1359	115_2
GUT_GENOME141191_115	1528	2262	115_3
GUT_GENOME141191_116	101	1099	116_1
GUT_GENOME141191_117	1	177	117_1
GUT_GENOME141191_117	189	650	117_2
GUT_GENOME141191_118	2	166	118_1
GUT_GENOME141191_118	200	742	118_2
GUT_GENOME141191_118	857	1003	118_3
GUT_GENOME141191_119	1	318	119_1
GUT_GENOME141191_119	354	650	119_2
GUT_GENOME141191_12	1471	2304	12_1
GUT_GENOME141191_12	2309	2608	12_2
GUT_GENOME141191_12	3102	3881	12_3
GUT_GENOME141191_12	4174	4956	12_4
GUT_GENOME141191_12	4956	5423	12_5
GUT_GENOME141191_12	5423	7705	12_6
GUT_GENOME141191_12	8117	9013	12_7
GUT_GENOME141191_12	9038	13333	12_8
GUT_GENOME141191_12	13571	14419	12_9
GUT_GENOME141191_12	14915	15139	12_10
GUT_GENOME141191_12	15070	16437	12_11
GUT_GENOME141191_12	16698	17144	12_12
GUT_GENOME141191_12	17557	18462	12_13
GUT_GENOME141191_12	18459	19370	12_14
GUT_GENOME141191_12	19367	20041	12_15
GUT_GENOME141191_12	20041	21351	12_16
GUT_GENOME141191_12	21478	22713	12_17
GUT_GENOME141191_12	22726	22881	12_18
GUT_GENOME141191_12	23052	23264	12_19
GUT_GENOME141191_12	23542	24069	12_20
GUT_GENOME141191_120	337	555	120_1
GUT_GENOME141191_120	775	2145	120_2
GUT_GENOME141191_121	151	516	121_1
GUT_GENOME141191_121	532	1290	121_2
GUT_GENOME141191_121	1552	2214	121_3
GUT_GENOME141191_122	2	1789	122_1
GUT_GENOME141191_122	2058	3077	122_2
GUT_GENOME141191_123	1	171	123_1
GUT_GENOME141191_123	178	732	123_2
GUT_GENOME141191_123	732	2729	123_3
GUT_GENOME141191_124	3	101	124_1
GUT_GENOME141191_124	101	784	124_2
GUT_GENOME141191_124	884	1996	124_3
GUT_GENOME141191_124	1996	2331	124_4
GUT_GENOME141191_125	3	314	125_1
GUT_GENOME141191_125	315	1973	125_2
GUT_GENOME141191_126	3	1208	126_1
GUT_GENOME141191_126	1242	2156	126_2
GUT_GENOME141191_126	2259	2771	126_3
GUT_GENOME141191_126	3120	4121	126_4
GUT_GENOME141191_126	4241	5833	126_5
GUT_GENOME141191_126	6128	6805	126_6
GUT_GENOME141191_127	2	1795	127_1
GUT_GENOME141191_128	3	617	128_1
GUT_GENOME141191_128	629	1135	128_2
GUT_GENOME141191_129	291	797	129_1
GUT_GENOME141191_129	775	1266	129_2
GUT_GENOME141191_13	1	738	13_1
GUT_GENOME141191_13	1108	2625	13_2
GUT_GENOME141191_13	3204	4946	13_3
GUT_GENOME141191_13	5062	6321	13_4
GUT_GENOME141191_13	6324	6812	13_5
GUT_GENOME141191_13	6814	7884	13_6
GUT_GENOME141191_13	8240	10510	13_7
GUT_GENOME141191_13	10500	11825	13_8
GUT_GENOME141191_13	11825	12364	13_9
GUT_GENOME141191_13	12380	13783	13_10
GUT_GENOME141191_13	13796	15022	13_11
GUT_GENOME141191_13	15187	15501	13_12
GUT_GENOME141191_13	15776	16846	13_13
GUT_GENOME141191_13	16868	17080	13_14
GUT_GENOME141191_13	17408	18157	13_15
GUT_GENOME141191_13	18227	18589	13_16
GUT_GENOME141191_13	18652	19236	13_17
GUT_GENOME141191_13	19252	19863	13_18
GUT_GENOME141191_13	20403	20636	13_19
GUT_GENOME141191_13	20636	20890	13_20
GUT_GENOME141191_13	20905	21135	13_21
GUT_GENOME141191_13	21135	21659	13_22
GUT_GENOME141191_13	21714	21977	13_23
GUT_GENOME141191_13	21993	22274	13_24
GUT_GENOME141191_13	22463	22705	13_25
GUT_GENOME141191_13	22712	22924	13_26
GUT_GENOME141191_13	22930	23838	13_27
GUT_GENOME141191_13	23848	24027	13_28
GUT_GENOME141191_13	24097	24348	13_29
GUT_GENOME141191_13	24364	24543	13_30
GUT_GENOME141191_13	24762	25214	13_31
GUT_GENOME141191_13	25227	25508	13_32
GUT_GENOME141191_13	25505	25726	13_33
GUT_GENOME141191_13	25874	26521	13_34
GUT_GENOME141191_13	26613	27704	13_35
GUT_GENOME141191_13	27691	28242	13_36
GUT_GENOME141191_13	28254	28691	13_37
GUT_GENOME141191_13	28931	29608	13_38
GUT_GENOME141191_13	30000	30191	13_39
GUT_GENOME141191_13	30201	30395	13_40
GUT_GENOME141191_13	30392	30847	13_41
GUT_GENOME141191_13	30875	31288	13_42
GUT_GENOME141191_13	31805	32323	13_43
GUT_GENOME141191_13	32320	34029	13_44
GUT_GENOME141191_130	3	233	130_1
GUT_GENOME141191_130	408	1349	130_2
GUT_GENOME141191_131	1	189	131_1
GUT_GENOME141191_131	205	1746	131_2
GUT_GENOME141191_131	1931	3916	131_3
GUT_GENOME141191_131	4095	4373	131_4
GUT_GENOME141191_132	191	391	132_1
GUT_GENOME141191_132	378	803	132_2
GUT_GENOME141191_132	827	1333	132_3
GUT_GENOME141191_132	1449	1655	132_4
GUT_GENOME141191_132	1639	1884	132_5
GUT_GENOME141191_132	2210	2698	132_6
GUT_GENOME141191_133	3	77	133_1
GUT_GENOME141191_133	455	718	133_2
GUT_GENOME141191_134	3	380	134_1
GUT_GENOME141191_134	405	1490	134_2
GUT_GENOME141191_134	1504	2793	134_3
GUT_GENOME141191_134	2874	3209	134_4
GUT_GENOME141191_134	3160	3390	134_5
GUT_GENOME141191_134	3448	3801	134_6
GUT_GENOME141191_134	3769	3978	134_7
GUT_GENOME141191_134	3975	4268	134_8
GUT_GENOME141191_134	4282	4542	134_9
GUT_GENOME141191_134	4579	4770	134_10
GUT_GENOME141191_134	4884	5504	134_11
GUT_GENOME141191_134	5525	6217	134_12
GUT_GENOME141191_135	7	1893	135_1
GUT_GENOME141191_136	139	612	136_1
GUT_GENOME141191_137	50	922	137_1
GUT_GENOME141191_137	1300	2871	137_2
GUT_GENOME141191_138	2	328	138_1
GUT_GENOME141191_138	344	979	138_2
GUT_GENOME141191_138	1020	1355	138_3
GUT_GENOME141191_139	1	351	139_1
GUT_GENOME141191_139	666	1421	139_2
GUT_GENOME141191_139	2627	6925	139_3
GUT_GENOME141191_14	1	228	14_1
GUT_GENOME141191_14	331	2253	14_2
GUT_GENOME141191_14	3081	3185	14_3
GUT_GENOME141191_14	4086	5906	14_4
GUT_GENOME141191_14	5932	6705	14_5
GUT_GENOME141191_14	6810	8924	14_6
GUT_GENOME141191_14	8949	10877	14_7
GUT_GENOME141191_14	10826	11473	14_8
GUT_GENOME141191_14	11611	15342	14_9
GUT_GENOME141191_14	15363	18980	14_10
GUT_GENOME141191_14	18994	19623	14_11
GUT_GENOME141191_14	19629	20228	14_12
GUT_GENOME141191_14	20295	20522	14_13
GUT_GENOME141191_140	3	269	140_1
GUT_GENOME141191_140	687	1631	140_2
GUT_GENOME141191_140	1624	1776	140_3
GUT_GENOME141191_141	1	1443	141_1
GUT_GENOME141191_142	1	1020	142_1
GUT_GENOME141191_142	1341	2123	142_2
GUT_GENOME141191_142	2247	3395	142_3
GUT_GENOME141191_142	3722	4072	142_4
GUT_GENOME141191_143	18	1331	143_1
GUT_GENOME141191_143	1352	1918	143_2
GUT_GENOME141191_143	1935	2258	143_3
GUT_GENOME141191_143	2357	2854	143_4
GUT_GENOME141191_143	2854	4917	143_5
GUT_GENOME141191_144	120	569	144_1
GUT_GENOME141191_144	930	1412	144_2
GUT_GENOME141191_144	1420	1689	144_3
GUT_GENOME141191_144	1695	2897	144_4
GUT_GENOME141191_144	2890	4302	144_5
GUT_GENOME141191_144	4480	4986	144_6
GUT_GENOME141191_144	5031	5300	144_7
GUT_GENOME141191_144	5516	6115	144_8
GUT_GENOME141191_145	3	581	145_1
GUT_GENOME141191_146	3	146	146_1
GUT_GENOME141191_147	93	1037	147_1
GUT_GENOME141191_147	1030	1182	147_2
GUT_GENOME141191_148	10	441	148_1
GUT_GENOME141191_149	3	941	149_1
GUT_GENOME141191_15	2	1519	15_1
GUT_GENOME141191_15	1565	2125	15_2
GUT_GENOME141191_15	2155	2709	15_3
GUT_GENOME141191_15	2823	3500	15_4
GUT_GENOME141191_15	3552	3899	15_5
GUT_GENOME141191_15	3931	4263	15_6
GUT_GENOME141191_15	4842	6173	15_7
GUT_GENOME141191_15	6288	6440	15_8
GUT_GENOME141191_15	6546	6683	15_9
GUT_GENOME141191_15	6670	7155	15_10
GUT_GENOME141191_15	7503	8276	15_11
GUT_GENOME141191_15	8294	9079	15_12
GUT_GENOME141191_15	9094	10212	15_13
GUT_GENOME141191_15	10223	11191	15_14
GUT_GENOME141191_15	11188	11544	15_15
GUT_GENOME141191_15	11581	12261	15_16
GUT_GENOME141191_15	12582	12992	15_17
GUT_GENOME141191_15	13007	13474	15_18
GUT_GENOME141191_15	13602	14063	15_19
GUT_GENOME141191_15	14106	14429	15_20
GUT_GENOME141191_15	14444	15775	15_21
GUT_GENOME141191_15	16019	17260	15_22
GUT_GENOME141191_15	17367	17960	15_23
GUT_GENOME141191_15	18284	18523	15_24
GUT_GENOME141191_15	18815	18916	15_25
GUT_GENOME141191_15	19075	20256	15_26
GUT_GENOME141191_15	20406	21482	15_27
GUT_GENOME141191_150	2	868	150_1
GUT_GENOME141191_150	996	1202	150_2
GUT_GENOME141191_150	1265	1684	150_3
GUT_GENOME141191_150	1668	1877	150_4
GUT_GENOME141191_150	2541	2981	150_5
GUT_GENOME141191_150	3232	3528	150_6
GUT_GENOME141191_151	2	463	151_1
GUT_GENOME141191_152	102	1814	152_1
GUT_GENOME141191_152	1816	2709	152_2
GUT_GENOME141191_152	3246	3638	152_3
GUT_GENOME141191_152	3584	3814	152_4
GUT_GENOME141191_153	1	594	153_1
GUT_GENOME141191_153	595	753	153_2
GUT_GENOME141191_154	3	2108	154_1
GUT_GENOME141191_155	1	303	155_1
GUT_GENOME141191_155	682	816	155_2
GUT_GENOME141191_156	3	452	156_1
GUT_GENOME141191_157	407	892	157_1
GUT_GENOME141191_157	1065	1226	157_2
GUT_GENOME141191_158	3	164	158_1
GUT_GENOME141191_158	351	515	158_2
GUT_GENOME141191_158	528	1058	158_3
GUT_GENOME141191_158	1039	1242	158_4
GUT_GENOME141191_158	1239	1640	158_5
GUT_GENOME141191_158	1830	2198	158_6
GUT_GENOME141191_159	436	1575	159_1
GUT_GENOME141191_16	3	152	16_1
GUT_GENOME141191_16	658	2535	16_2
GUT_GENOME141191_16	3137	4147	16_3
GUT_GENOME141191_16	4256	5956	16_4
GUT_GENOME141191_16	5956	6459	16_5
GUT_GENOME141191_16	6754	8070	16_6
GUT_GENOME141191_16	8090	8767	16_7
GUT_GENOME141191_16	8807	9445	16_8
GUT_GENOME141191_16	9442	10341	16_9
GUT_GENOME141191_16	10355	11749	16_10
GUT_GENOME141191_16	11763	12494	16_11
GUT_GENOME141191_16	12788	14068	16_12
GUT_GENOME141191_16	14065	15339	16_13
GUT_GENOME141191_16	15349	16047	16_14
GUT_GENOME141191_16	16434	16718	16_15
GUT_GENOME141191_16	16720	16941	16_16
GUT_GENOME141191_16	16956	18014	16_17
GUT_GENOME141191_16	18102	18812	16_18
GUT_GENOME141191_16	18805	19737	16_19
GUT_GENOME141191_16	19738	20766	16_20
GUT_GENOME141191_16	20799	22961	16_21
GUT_GENOME141191_16	22977	23522	16_22
GUT_GENOME141191_16	24447	25145	16_23
GUT_GENOME141191_16	25290	26234	16_24
GUT_GENOME141191_16	27020	27391	16_25
GUT_GENOME141191_16	27393	28661	16_26
GUT_GENOME141191_16	28661	30121	16_27
GUT_GENOME141191_16	30389	31120	16_28
GUT_GENOME141191_16	31139	32644	16_29
GUT_GENOME141191_16	33110	33946	16_30
GUT_GENOME141191_160	3	113	160_1
GUT_GENOME141191_160	355	2406	160_2
GUT_GENOME141191_160	2396	2755	160_3
GUT_GENOME141191_161	238	2736	161_1
GUT_GENOME141191_161	2775	2954	161_2
GUT_GENOME141191_162	2	442	162_1
GUT_GENOME141191_162	455	868	162_2
GUT_GENOME141191_163	1344	1403	163_1
GUT_GENOME141191_164	1	123	164_1
GUT_GENOME141191_164	723	1649	164_2
GUT_GENOME141191_164	1889	2200	164_3
GUT_GENOME141191_164	2182	3699	164_4
GUT_GENOME141191_165	3	212	165_1
GUT_GENOME141191_165	434	661	165_2
GUT_GENOME141191_165	690	818	165_3
GUT_GENOME141191_166	1	456	166_1
GUT_GENOME141191_167	284	412	167_1
GUT_GENOME141191_168	1	288	168_1
GUT_GENOME141191_168	403	594	168_2
GUT_GENOME141191_169	1	237	169_1
GUT_GENOME141191_169	526	750	169_2
GUT_GENOME141191_17	2	490	17_1
GUT_GENOME141191_17	589	1782	17_2
GUT_GENOME141191_17	1818	2831	17_3
GUT_GENOME141191_17	3114	4523	17_4
GUT_GENOME141191_17	4535	4900	17_5
GUT_GENOME141191_17	5162	5908	17_6
GUT_GENOME141191_17	5914	6417	17_7
GUT_GENOME141191_17	6410	7240	17_8
GUT_GENOME141191_17	7274	8092	17_9
GUT_GENOME141191_17	8092	9183	17_10
GUT_GENOME141191_17	9185	10471	17_11
GUT_GENOME141191_17	10468	11541	17_12
GUT_GENOME141191_17	11522	12409	17_13
GUT_GENOME141191_17	12431	13339	17_14
GUT_GENOME141191_17	13886	14788	17_15
GUT_GENOME141191_17	14795	15556	17_16
GUT_GENOME141191_17	15605	16417	17_17
GUT_GENOME141191_17	16445	17134	17_18
GUT_GENOME141191_17	17488	17673	17_19
GUT_GENOME141191_17	17683	18567	17_20
GUT_GENOME141191_17	18578	19237	17_21
GUT_GENOME141191_17	19259	22912	17_22
GUT_GENOME141191_17	22878	26288	17_23
GUT_GENOME141191_17	26525	27490	17_24
GUT_GENOME141191_17	27746	28507	17_25
GUT_GENOME141191_17	28693	29067	17_26
GUT_GENOME141191_17	29115	29651	17_27
GUT_GENOME141191_17	30054	31322	17_28
GUT_GENOME141191_17	31479	32201	17_29
GUT_GENOME141191_17	32325	33281	17_30
GUT_GENOME141191_17	33393	33968	17_31
GUT_GENOME141191_17	34058	35524	17_32
GUT_GENOME141191_17	35536	37146	17_33
GUT_GENOME141191_17	37163	37843	17_34
GUT_GENOME141191_17	38031	42593	17_35
GUT_GENOME141191_17	42658	42810	17_36
GUT_GENOME141191_170	51	212	170_1
GUT_GENOME141191_170	215	436	170_2
GUT_GENOME141191_170	446	679	170_3
GUT_GENOME141191_171	32	415	171_1
GUT_GENOME141191_172	1	414	172_1
GUT_GENOME141191_173	1	453	173_1
GUT_GENOME141191_174	223	1035	174_1
GUT_GENOME141191_174	1045	1356	174_2
GUT_GENOME141191_175	230	1102	175_1
GUT_GENOME141191_175	1117	1776	175_2
GUT_GENOME141191_175	1870	2190	175_3
GUT_GENOME141191_176	424	738	176_1
GUT_GENOME141191_178	3	299	178_1
GUT_GENOME141191_178	256	525	178_2
GUT_GENOME141191_178	645	1022	178_3
GUT_GENOME141191_179	1	105	179_1
GUT_GENOME141191_18	5	532	18_1
GUT_GENOME141191_18	1241	1447	18_2
GUT_GENOME141191_18	1637	2662	18_3
GUT_GENOME141191_18	2700	3137	18_4
GUT_GENOME141191_18	3150	3311	18_5
GUT_GENOME141191_18	3381	3761	18_6
GUT_GENOME141191_18	3758	4342	18_7
GUT_GENOME141191_18	4378	4668	18_8
GUT_GENOME141191_18	5664	6293	18_9
GUT_GENOME141191_18	6564	7604	18_10
GUT_GENOME141191_18	7607	8527	18_11
GUT_GENOME141191_18	8524	9033	18_12
GUT_GENOME141191_18	9053	10960	18_13
GUT_GENOME141191_18	11004	11834	18_14
GUT_GENOME141191_18	11844	12947	18_15
GUT_GENOME141191_18	12972	14861	18_16
GUT_GENOME141191_18	14836	15546	18_17
GUT_GENOME141191_18	15549	16244	18_18
GUT_GENOME141191_18	16289	17728	18_19
GUT_GENOME141191_18	17751	18998	18_20
GUT_GENOME141191_18	19107	21581	18_21
GUT_GENOME141191_18	21578	23227	18_22
GUT_GENOME141191_18	23539	24885	18_23
GUT_GENOME141191_18	24889	26343	18_24
GUT_GENOME141191_18	26354	27808	18_25
GUT_GENOME141191_18	27901	28050	18_26
GUT_GENOME141191_18	28160	29203	18_27
GUT_GENOME141191_18	29197	30162	18_28
GUT_GENOME141191_18	30159	31208	18_29
GUT_GENOME141191_18	31227	31592	18_30
GUT_GENOME141191_18	31597	32049	18_31
GUT_GENOME141191_18	32043	32468	18_32
GUT_GENOME141191_18	32750	33289	18_33
GUT_GENOME141191_18	33286	33720	18_34
GUT_GENOME141191_18	33736	34491	18_35
GUT_GENOME141191_18	34504	35022	18_36
GUT_GENOME141191_18	34997	35446	18_37
GUT_GENOME141191_18	35782	36396	18_38
GUT_GENOME141191_18	36351	36812	18_39
GUT_GENOME141191_18	36809	39166	18_40
GUT_GENOME141191_18	39181	40137	18_41
GUT_GENOME141191_18	40130	41125	18_42
GUT_GENOME141191_18	41129	41905	18_43
GUT_GENOME141191_18	42025	43161	18_44
GUT_GENOME141191_18	43158	43958	18_45
GUT_GENOME141191_18	43955	45001	18_46
GUT_GENOME141191_18	45015	45743	18_47
GUT_GENOME141191_18	45740	46447	18_48
GUT_GENOME141191_18	46813	48033	18_49
GUT_GENOME141191_18	48343	49749	18_50
GUT_GENOME141191_18	49739	50368	18_51
GUT_GENOME141191_18	50775	51065	18_52
GUT_GENOME141191_18	51081	52538	18_53
GUT_GENOME141191_18	52538	53977	18_54
GUT_GENOME141191_18	54177	54914	18_55
GUT_GENOME141191_18	55575	56924	18_56
GUT_GENOME141191_18	57176	58114	18_57
GUT_GENOME141191_180	1162	1293	180_1
GUT_GENOME141191_180	1846	2112	180_2
GUT_GENOME141191_180	2530	2592	180_3
GUT_GENOME141191_181	112	1410	181_1
GUT_GENOME141191_182	102	485	182_1
GUT_GENOME141191_182	458	1324	182_2
GUT_GENOME141191_183	3	1058	183_1
GUT_GENOME141191_184	172	723	184_1
GUT_GENOME141191_185	1	741	185_1
GUT_GENOME141191_185	742	810	185_2
GUT_GENOME141191_186	2	202	186_1
GUT_GENOME141191_187	1	66	187_1
GUT_GENOME141191_187	36	1553	187_2
GUT_GENOME141191_188	50	481	188_1
GUT_GENOME141191_188	481	690	188_2
GUT_GENOME141191_189	3	362	189_1
GUT_GENOME141191_189	346	1014	189_2
GUT_GENOME141191_19	2	112	19_1
GUT_GENOME141191_19	241	1863	19_2
GUT_GENOME141191_19	1922	2203	19_3
GUT_GENOME141191_19	2340	2930	19_4
GUT_GENOME141191_19	2934	4346	19_5
GUT_GENOME141191_19	4374	5384	19_6
GUT_GENOME141191_19	5402	5878	19_7
GUT_GENOME141191_19	5869	6579	19_8
GUT_GENOME141191_19	6563	7033	19_9
GUT_GENOME141191_19	7046	8023	19_10
GUT_GENOME141191_19	8036	8443	19_11
GUT_GENOME141191_190	2	265	190_1
GUT_GENOME141191_191	15	170	191_1
GUT_GENOME141191_191	184	546	191_2
GUT_GENOME141191_192	3	308	192_1
GUT_GENOME141191_192	329	439	192_2
GUT_GENOME141191_193	75	683	193_1
GUT_GENOME141191_193	765	1673	193_2
GUT_GENOME141191_194	189	1325	194_1
GUT_GENOME141191_195	1225	1356	195_1
GUT_GENOME141191_195	1910	2176	195_2
GUT_GENOME141191_195	2730	3020	195_3
GUT_GENOME141191_196	2	172	196_1
GUT_GENOME141191_197	2	328	197_1
GUT_GENOME141191_197	328	681	197_2
GUT_GENOME141191_197	771	1622	197_3
GUT_GENOME141191_198	276	794	198_1
GUT_GENOME141191_199	1	1440	199_1
